player_id;list_tournaments
P-23484;2010
P-91386;1958
P-16067;1978
P-52310;1998
P-63080;1958
P-12120;1934
P-33746;1994
P-18599;2006
P-94864;1978
P-29063;2022
P-09837;2010
P-17413;1982
P-10947;1962
P-79863;1994
P-22075;2014
P-47474;1995
P-30371;1998
P-04803;2006
P-53183;1954
P-30400;1998
P-59854;1970
P-70595;2014
P-03817;1934
P-65534;2006
P-12913;2022
P-93664;1970
P-40516;1986
P-75654;1991
P-87363;1962
P-47865;2015
P-35433;1966
P-30652;2006
P-49071;2011
P-18113;2006
P-20854;2003
P-95507;2014
P-57903;2022
P-69133;1934
P-84091;1934
P-15064;2014
P-99087;1930
P-05619;1962
P-29493;1954
P-27162;2006
P-34577;1966
P-99025;2022
P-76583;1994
P-09282;1930
P-73006;1974
P-17733;2006
P-92600;1930
P-55571;2019
P-35791;1998
P-71313;1982
P-05257;1966
P-01925;2022
P-51110;1986
P-14107;1982
P-96913;1986
P-23167;2019
P-23168;1978
P-80982;1995
P-05707;2010
P-86931;1970
P-42895;1994
P-00891;1978
P-28884;2019
P-99713;1991
P-22289;1990
P-32488;2003
P-74946;2018
P-12397;1970
P-42390;2022
P-61974;2006
P-74702;2003
P-45036;1934
P-54946;1998
P-21597;1974
P-34391;2003
P-86541;2015
P-73521;1974
P-47092;2007
P-93076;2019
P-28133;1998
P-56788;1986
P-38724;1998
P-56864;2019
P-73308;1930
P-05470;1930
P-04853;1995
P-01514;1998
P-27808;2002
P-93477;1930
P-65982;2019
P-69953;2014
P-13090;2015
P-22762;1974
P-76542;1998
P-98909;1998
P-67881;2015
P-49762;2006
P-83211;2018
P-10063;2014
P-54489;1934
P-06205;2006
P-40791;2010
P-54211;2022
P-94723;1986
P-26320;1998
P-70239;2011
P-15195;1978
P-16092;1974
P-52149;1974
P-65003;1982
P-06015;1970
P-27349;2022
P-41105;1999
P-42108;1954
P-06457;2006
P-19907;1998
P-35837;2014
P-22371;2003
P-03613;1934
P-93825;1934
P-93191;1994
P-18963;2014
P-36838;1966
P-22338;2002
P-40927;2010
P-85453;1998
P-60562;2002
P-70687;2015
P-88728;1970
P-97215;2015
P-86017;1990
P-92775;2006
P-93920;2018
P-67755;2003
P-68563;1994
P-07494;2010
P-60695;1966
P-71308;2014
P-65241;1998
P-23175;2019
P-66219;1998
P-37119;2003
P-43959;1998
P-54130;1998
P-05606;1954
P-47850;1990
P-02947;2018
P-47809;2010
P-39704;2015
P-85853;1954
P-83876;1986
P-95122;1994
P-64718;2014
P-50333;1990
P-41848;2019
P-46519;2002
P-22295;1958
P-90549;1958
P-85374;1978
P-66341;1950
P-71808;1934
P-60333;1938
P-98511;1998
P-91107;1994
P-72974;1999
P-38753;1934
P-54615;2015
P-16323;1991
P-85003;1982
P-69289;1966
P-79792;1995
P-72889;1930
P-50358;1974
P-10439;2002
P-31316;2006
P-92627;2006
P-39053;1990
P-07153;2018
P-31352;2002
P-87217;1995
P-97018;1986
P-64864;2006
P-62029;2014
P-16470;2015
P-75163;2019
P-83669;1970
P-72471;1994
P-27425;1966
P-61579;1994
P-29799;2010
P-09730;1934
P-57200;1954
P-26793;2011
P-36467;1962
P-72716;2011
P-79590;2018
P-92595;1986
P-61424;2018
P-23507;1958
P-52843;2015
P-57993;1950
P-19567;1994
P-43905;1982
P-37166;2010
P-09660;1986
P-42830;1999
P-30264;2015
P-17418;2015
P-46094;1990
P-24982;2022
P-97704;2006
P-00549;2018
P-46894;2015
P-97784;2002
P-23661;1999
P-88328;1958
P-73770;1958
P-74112;1966
P-45281;1966
P-51360;2007
P-27970;2015
P-83032;2003
P-04951;1954
P-73309;1954
P-85220;1991
P-28870;2002
P-12619;2002
P-45842;2019
P-71211;2002
P-24862;1991
P-95666;1995
P-33435;2015
P-89688;1930
P-94752;1990
P-62529;1970
P-09988;2010
P-34428;2015
P-85009;1954
P-10338;1958
P-28404;2010
P-26292;1934
P-63813;1990
P-25850;1991
P-96637;2015
P-61086;1966
P-40151;1966
P-70959;1991
P-32146;1978
P-59805;1990
P-01739;1991
P-54286;1991
P-34495;1991
P-05432;1991
P-56033;2019
P-02903;2019
P-27779;2007
P-50231;1950
P-31431;2018
P-29893;1982
P-56514;1938
P-69553;1978
P-05583;2002
P-12173;1974
P-12112;2011
P-70516;2022
P-36651;1986
P-64111;2018
P-63620;2018
P-42444;1999
P-17520;2002
P-52446;1990
P-17091;1958
P-35230;1938
P-14186;1999
P-48718;1986
P-89975;1982
P-07522;2019
P-10128;1991
P-48100;1991
P-85561;2007
P-97958;2015
P-95180;2003
P-80652;2019
P-48897;1999
P-31643;2022
P-99988;2018
P-59252;1950
P-56735;1998
P-45505;2018
P-01012;2010
P-87039;2006
P-75066;1990
P-84022;2002
P-31388;1999
P-49219;2002
P-59589;1934
P-38283;2010
P-86871;2022
P-30711;2010
P-62104;2007
P-44333;1991
P-16352;2018
P-79327;1938
P-10960;2010
P-34567;2022
P-03457;2006
P-36662;2010
P-46187;1966
P-03044;2014
P-81709;1958
P-81234;1954
P-84745;2018
P-06434;1994
P-36494;2019
P-70408;1970
P-78183;1995
P-83359;2015
P-12863;1970
P-35043;1934
P-24240;1994
P-36056;2006
P-35334;2014
P-15145;1958
P-75522;2022
P-98384;2019
P-80895;2007
P-74709;2002
P-24285;1995
P-93586;2018
P-14047;1938
P-58318;1998
P-60604;1994
P-90883;1978
P-13964;2006
P-32246;1934
P-31665;1950
P-60203;1998
P-99403;2006
P-01994;2022
P-31874;2011
P-45985;2002
P-84297;1930
P-91558;1958
P-19564;2014
P-88284;1954
P-49889;1966
P-00386;2003
P-10418;1962
P-67575;2002
P-39388;2019
P-40638;1954
P-86015;1966
P-45203;1950
P-05772;1934
P-23349;1990
P-44526;1930
P-21810;1974
P-42031;1938
P-08424;1970
P-10289;2015
P-05300;1962
P-28357;2018
P-27576;2015
P-89089;2015
P-93412;1974
P-75698;1954
P-37001;2022
P-74248;1966
P-52906;1970
P-06994;2019
P-30892;2006
P-41271;2002
P-56297;2014
P-89092;1998
P-08298;1974
P-25508;1986
P-29767;2011
P-23264;2018
P-24705;2018
P-19743;1994
P-13960;2019
P-67962;1978
P-91947;1978
P-09236;1970
P-69429;2015
P-30568;1994
P-42918;2002
P-93603;2011
P-29652;1938
P-95343;2019
P-89878;2010
P-21068;1978
P-99987;1990
P-23508;2019
P-65498;2018
P-32968;2006
P-35048;1934
P-87449;2014
P-89804;2002
P-45267;1982
P-72637;2014
P-78056;2022
P-32588;2010
P-74278;2014
P-19578;1998
P-05942;2011
P-18347;1934
P-08153;1991
P-85779;2003
P-01096;2015
P-31442;1999
P-71173;1990
P-37265;2018
P-75216;2019
P-33434;2014
P-86528;1990
P-53044;1970
P-49988;1990
P-23336;2002
P-26640;1978
P-93813;1950
P-29833;2018
P-46417;2006
P-94452;2002
P-19519;1966
P-66864;1934
P-15302;1938
P-65974;1934
P-91493;2019
P-35793;1990
P-32771;1982
P-00596;2010
P-11469;1982
P-18804;1998
P-59402;1990
P-13961;2015
P-84060;1991
P-05235;2002
P-52970;2007
P-38981;2018
P-82215;2019
P-61979;2022
P-03377;1990
P-71343;2022
P-59276;1950
P-88171;2006
P-35089;1978
P-42410;1982
P-83575;1954
P-77892;2018
P-16663;1938
P-44328;2022
P-16110;1994
P-97086;1954
P-37201;1974
P-79363;1950
P-25161;1958
P-97283;1974
P-39675;1982
P-25916;1991
P-60694;1954
P-20087;2018
P-10435;1990
P-14832;1999
P-56499;1978
P-16154;2006
P-95181;2022
P-49430;1938
P-63532;2022
P-45774;1982
P-50609;1991
P-23254;2007
P-49236;1995
P-06985;2002
P-20388;2022
P-66598;2006
P-30206;2022
P-39995;2022
P-16358;1954
P-38620;1974
P-20897;1974
P-52794;1986
P-95938;2002
P-98210;2010
P-08268;1970
P-79344;1982
P-11109;2010
P-74027;1950
P-56271;1999
P-82814;2006
P-27061;1954
P-02323;1974
P-81063;1990
P-28803;2018
P-56223;1938
P-02465;2018
P-83353;2019
P-93633;1998
P-29734;1974
P-41304;2014
P-79631;1954
P-87315;1998
P-13156;1934
P-29742;1986
P-87968;1998
P-91590;2014
P-93911;1970
P-81366;1982
P-53545;1954
P-94551;2010
P-30655;1962
P-32680;2015
P-14080;1966
P-47911;1990
P-69033;1934
P-36074;1998
P-76892;1978
P-13151;2002
P-95129;1954
P-64353;2022
P-01165;1982
P-14916;2015
P-64478;1990
P-93048;2002
P-97934;2019
P-14454;2019
P-17506;2006
P-76596;2018
P-67012;2010
P-89598;2022
P-27837;1974
P-78630;2022
P-12095;1982
P-36121;1954
P-71234;1970
P-06565;1998
P-30806;1982
P-84137;1978
P-34023;1962
P-43222;1990
P-27174;1950
P-08522;2010
P-50303;2002
P-21511;2006
P-83456;1966
P-18830;2006
P-64688;1986
P-64772;2006
P-71884;1954
P-50711;2019
P-59881;1998
P-57731;1974
P-03441;1962
P-94408;1995
P-36638;2022
P-25410;1990
P-93732;1994
P-69594;2010
P-89713;2014
P-58383;2014
P-48097;2010
P-80712;2007
P-25745;2014
P-79299;2018
P-99436;1950
P-40429;1970
P-78456;1978
P-39644;1966
P-08834;2014
P-89031;1970
P-30247;2011
P-96319;2014
P-41231;1966
P-17581;2006
P-66590;2007
P-22573;2015
P-69209;2003
P-71516;1950
P-30679;1930
P-23816;2014
P-43850;1994
P-61411;1990
P-35635;1962
P-41133;2002
P-17075;1934
P-63564;1982
P-30221;2010
P-62874;1998
P-29497;1950
P-49087;1974
P-11707;1974
P-73318;1995
P-86226;2006
P-05550;1954
P-81444;1986
P-82355;1974
P-98965;1970
P-38416;1986
P-32373;1978
P-22470;2006
P-78636;1995
P-57115;1930
P-33765;1982
P-80404;1982
P-83956;1994
P-87767;1978
P-28376;1970
P-64203;1999
P-47282;1954
P-49138;1966
P-50273;1978
P-70650;2014
P-77459;1954
P-93900;1994
P-15314;2006
P-37790;1990
P-30116;2010
P-62383;1999
P-37848;2010
P-35550;2019
P-24769;1991
P-64377;2002
P-83441;1966
P-41247;1934
P-26250;2006
P-63929;2006
P-08453;1998
P-07093;1950
P-97167;1995
P-84648;1974
P-18926;1998
P-97093;2010
P-50749;2002
P-11751;2010
P-49136;1990
P-53344;1934
P-83210;1982
P-66588;1998
P-17125;1962
P-06193;1982
P-31133;2018
P-60582;1970
P-34981;1962
P-75268;1991
P-15996;1991
P-47527;2015
P-49633;1930
P-79632;1982
P-75929;1930
P-87023;1966
P-58480;1999
P-62434;1999
P-23517;1934
P-62546;1986
P-07363;1986
P-10671;1930
P-15585;1962
P-13782;2002
P-16403;1982
P-13438;1990
P-25904;2022
P-84273;2015
P-40794;2006
P-44763;2002
P-76060;2018
P-62028;1998
P-57735;1991
P-07458;2003
P-00336;2015
P-43522;1970
P-70690;1934
P-35561;1938
P-29522;1986
P-78119;1954
P-49482;2022
P-70483;2022
P-74221;1934
P-39281;2022
P-13162;2022
P-93628;1962
P-31812;2014
P-32696;2002
P-01068;2014
P-05758;2010
P-64464;1978
P-49544;1970
P-81505;2022
P-23070;2022
P-05369;2014
P-86511;2014
P-07090;1954
P-97602;1990
P-88160;2010
P-12327;1950
P-63951;2018
P-40185;1958
P-34980;1986
P-52510;2010
P-69329;2014
P-24384;1938
P-70353;1978
P-18967;2003
P-93674;1998
P-30837;2003
P-00867;1962
P-55391;2002
P-39423;1982
P-97042;1966
P-39021;1994
P-77063;2006
P-49150;1930
P-60620;1930
P-80419;1962
P-88346;1962
P-93906;1934
P-37930;2010
P-05915;1998
P-92483;1958
P-83809;1991
P-63158;1958
P-32274;1974
P-81007;1982
P-37610;1958
P-38439;1950
P-33367;2006
P-01597;1974
P-31072;1982
P-31657;1990
P-58552;1978
P-58649;2002
P-65840;1974
P-37521;1978
P-47597;2010
P-37189;2022
P-75538;2010
P-37126;2002
P-22865;2006
P-34184;1990
P-81374;1954
P-28528;2003
P-55221;1966
P-40197;2006
P-38074;2002
P-20604;1954
P-25989;2018
P-66184;2018
P-47974;2010
P-45038;2019
P-63647;2010
P-83747;1970
P-61906;1958
P-28976;1991
P-21222;2002
P-03497;2010
P-49502;1982
P-80618;2019
P-51382;1950
P-67332;1930
P-40979;1962
P-04964;2014
P-47431;1962
P-01018;2002
P-02493;1982
P-26798;2011
P-99918;1954
P-62883;2019
P-51308;1954
P-04692;1978
P-00548;2010
P-98143;2014
P-47180;2014
P-27728;1950
P-67574;1999
P-31624;1958
P-40788;2011
P-30464;2019
P-65991;1982
P-29185;2018
P-78793;1990
P-09614;2022
P-60895;1978
P-53140;1966
P-91195;1966
P-19498;1999
P-80930;2022
P-24675;2019
P-64077;2018
P-93828;2018
P-39394;2022
P-48783;2010
P-89903;1991
P-75169;2015
P-29883;2018
P-91402;2015
P-12458;1990
P-09546;1990
P-15705;1994
P-31710;1986
P-60597;1998
P-75601;1991
P-49470;1990
P-87492;2007
P-59298;1998
P-08289;1990
P-76981;1982
P-69712;1982
P-74959;2019
P-10580;1990
P-52525;2007
P-70034;1958
P-99050;1982
P-28578;1958
P-31450;1982
P-98708;1986
P-06948;1958
P-66473;2019
P-52120;1995
P-32350;1954
P-65185;1930
P-54658;2010
P-11747;1994
P-95590;2014
P-66125;1974
P-96122;1990
P-51406;2022
P-89933;1958
P-32829;1982
P-46476;1950
P-34150;1990
P-93567;2014
P-68952;2022
P-76645;1990
P-02421;1998
P-39255;1998
P-43463;2011
P-16062;1934
P-53843;1982
P-33982;2003
P-87036;1990
P-27404;1990
P-03532;1998
P-25548;2019
P-03683;1958
P-43964;1954
P-85660;1995
P-28922;1986
P-95707;1998
P-77851;1958
P-95626;1990
P-54370;1974
P-14085;2007
P-42726;1986
P-41857;2019
P-34536;1934
P-09250;1954
P-58688;1991
P-49014;2010
P-02273;1990
P-44227;2003
P-53231;2010
P-19851;1978
P-34390;2003
P-16961;1994
P-52965;1986
P-21704;2010
P-34727;2014
P-72736;1994
P-90482;1958
P-38291;1938
P-27206;1990
P-99834;1990
P-66559;1954
P-86900;1982
P-36793;2015
P-53935;1991
P-49968;1991
P-80405;1986
P-51579;2014
P-46939;1954
P-04863;2011
P-50598;1995
P-53943;2006
P-88101;2010
P-12127;2006
P-48887;2022
P-01538;2014
P-21313;1930
P-59235;1994
P-55272;1962
P-83474;2015
P-00668;1998
P-59295;1950
P-06256;2002
P-49154;1999
P-91602;2006
P-58840;2010
P-55304;1930
P-11495;2022
P-09990;2014
P-58955;1950
P-08861;1986
P-01410;1962
P-87003;2022
P-47801;2010
P-42534;2002
P-17321;2002
P-96412;1962
P-77467;2006
P-96652;1954
P-84833;1930
P-56839;2022
P-55432;1970
P-24460;2007
P-37161;2002
P-55869;1978
P-23407;1978
P-74131;2006
P-33086;1990
P-97522;1986
P-07624;2010
P-71816;2018
P-45399;2022
P-11718;2022
P-96697;2022
P-54550;2018
P-38768;2019
P-98280;1958
P-21480;1962
P-34797;1962
P-28517;2022
P-29967;2006
P-93750;2010
P-45660;1999
P-84231;1999
P-30771;1990
P-43736;1990
P-74888;2022
P-32508;2018
P-53234;2011
P-29553;1966
P-87229;2002
P-61767;2018
P-81706;2018
P-21144;1954
P-77332;1966
P-19646;1954
P-32922;1986
P-87575;1986
P-69168;1998
P-84852;2014
P-02328;2006
P-73411;1982
P-09059;2010
P-16259;2015
P-86109;2002
P-26637;2022
P-45798;1962
P-20595;1974
P-14758;2006
P-84133;1982
P-67438;1978
P-95637;1962
P-67000;1966
P-19936;1962
P-83436;2002
P-04065;2002
P-39750;1954
P-22930;2018
P-59472;2019
P-73519;1999
P-64407;2019
P-95278;2018
P-72780;2002
P-00739;1974
P-06221;2019
P-86360;2003
P-98662;2011
P-89928;2002
P-48925;1978
P-21945;2010
P-39735;1938
P-06268;2015
P-06498;1986
P-78286;2003
P-15055;1999
P-57906;2002
P-04527;2015
P-69967;2015
P-39336;1970
P-95896;1970
P-10313;2014
P-28497;2006
P-90350;1978
P-18523;1950
P-95083;1974
P-19712;1930
P-22353;1950
P-04188;1998
P-81047;1994
P-94024;1986
P-24215;1994
P-82329;1998
P-81649;1934
P-01164;2014
P-22231;1990
P-75168;2006
P-68155;1974
P-82387;1974
P-98699;1995
P-08234;1950
P-66178;1994
P-84576;2003
P-57535;2018
P-69073;2006
P-39459;2010
P-12381;2018
P-27744;2018
P-24245;2022
P-84477;2002
P-68603;1974
P-55590;2022
P-28014;2010
P-91357;2006
P-44932;2018
P-03526;1990
P-58080;1982
P-00809;2022
P-39840;2010
P-07663;1982
P-52742;1982
P-13395;1986
P-31806;2022
P-88814;2014
P-11356;1982
P-36196;2006
P-68164;2002
P-47197;1982
P-58749;2015
P-95616;2010
P-48250;1998
P-44949;1954
P-45235;2006
P-52170;1958
P-00042;1954
P-80874;1954
P-14360;2022
P-97485;2022
P-43196;2018
P-97482;1994
P-49873;2019
P-05559;2022
P-32369;1998
P-01933;2014
P-29295;2011
P-87223;2006
P-85276;1934
P-58581;1999
P-53205;1995
P-69918;2007
P-98192;1994
P-07892;1994
P-04623;1930
P-25209;2014
P-11064;2018
P-23559;2018
P-41977;1958
P-84301;2018
P-91979;2015
P-01779;1974
P-60468;1991
P-83750;2011
P-12268;1998
P-18605;2006
P-75995;2014
P-67430;1986
P-50931;1950
P-27243;1970
P-22633;2022
P-97050;2014
P-12695;1994
P-85696;2018
P-19069;2022
P-30564;2007
P-26000;2011
P-45582;2019
P-16222;2019
P-14621;2019
P-04310;2003
P-32368;1999
P-11915;2002
P-94257;2003
P-10451;1991
P-56718;2002
P-74073;2011
P-44407;2002
P-32986;2002
P-88704;1998
P-91932;1986
P-82143;2022
P-50717;1982
P-94567;1995
P-61850;2006
P-30964;2002
P-53464;2002
P-28712;1998
P-07545;1958
P-61942;1970
P-15894;1954
P-00281;1938
P-83987;1930
P-26472;2010
P-29491;2006
P-79740;2015
P-74839;1930
P-01665;2014
P-91477;1990
P-35056;1990
P-00384;2006
P-96771;1990
P-15566;2018
P-01077;2022
P-74098;2018
P-31741;1998
P-11692;2003
P-97678;1986
P-22174;1986
P-84382;2022
P-30335;1991
P-37703;2018
P-07796;2018
P-46343;1934
P-65611;2002
P-99521;2002
P-54426;1998
P-75398;1934
P-49069;1986
P-67833;1994
P-79803;1938
P-68024;2002
P-57289;1998
P-84430;2022
P-37963;1990
P-91463;1978
P-87668;1998
P-75330;1998
P-35206;1966
P-90655;1958
P-46247;1950
P-63894;2019
P-87975;1982
P-02080;1994
P-58367;1970
P-62330;1995
P-22757;2003
P-83758;2015
P-65411;2006
P-53883;1950
P-78197;1958
P-11593;2018
P-36367;2011
P-23272;2014
P-01311;2002
P-66344;1950
P-55935;2014
P-48788;1990
P-38683;2002
P-83931;1970
P-36212;2022
P-36154;1970
P-74155;2014
P-25760;1930
P-91431;2022
P-51433;2006
P-37678;2010
P-24999;2011
P-58691;1934
P-31161;1990
P-86842;2019
P-34018;2018
P-07233;2022
P-52816;1962
P-66908;2006
P-76594;2015
P-86464;1994
P-10657;2022
P-48441;1999
P-05868;2015
P-48265;2022
P-35196;1986
P-25155;1930
P-11940;2007
P-95847;2018
P-14709;1962
P-18894;2006
P-40960;1999
P-99657;1999
P-89767;1991
P-36538;1966
P-22146;1998
P-93811;1970
P-98036;2002
P-48761;2002
P-07122;1930
P-15882;1990
P-08534;1950
P-47188;2010
P-29274;2022
P-94216;1986
P-39483;1958
P-85306;1990
P-38049;1934
P-92476;2018
P-16218;2015
P-53028;2010
P-36986;1974
P-21208;2010
P-11058;1994
P-75570;1998
P-97048;1962
P-92709;1962
P-37034;2011
P-74506;2002
P-87723;1974
P-08514;1998
P-69680;1998
P-12781;2010
P-10900;1995
P-72137;1974
P-03401;2002
P-49610;2002
P-22568;2010
P-27263;2014
P-17348;1998
P-75751;2022
P-05766;1954
P-39878;1995
P-73814;1950
P-04915;1986
P-69082;2022
P-24199;1990
P-77402;2022
P-83418;2002
P-50801;2018
P-89453;1950
P-33543;2019
P-85237;1998
P-12336;1934
P-80374;2003
P-56491;1982
P-15441;2015
P-26900;2014
P-85624;1998
P-48921;1978
P-45524;2010
P-09673;2014
P-76220;1994
P-52220;1999
P-62196;1962
P-87406;1954
P-65355;2019
P-32717;2014
P-69611;2006
P-67914;2018
P-79497;1986
P-65896;2014
P-04137;2022
P-90012;2022
P-51757;1958
P-89743;2014
P-49445;1994
P-94935;1958
P-76784;1982
P-62375;1990
P-01706;1998
P-90633;1998
P-39078;2010
P-07569;2019
P-22974;1958
P-81872;2010
P-37589;1950
P-96358;1998
P-25741;2022
P-47455;2019
P-23395;2010
P-49869;1950
P-83904;2010
P-19215;1958
P-20811;2003
P-90409;1934
P-36143;1995
P-63525;2014
P-03917;1962
P-50162;1970
P-65059;2002
P-44782;1974
P-30411;1991
P-88955;1974
P-16808;2019
P-82512;1950
P-41229;1966
P-67283;1999
P-34993;1978
P-72441;1970
P-95747;1978
P-80012;2003
P-60969;1986
P-37656;2006
P-77109;1982
P-28154;2010
P-62668;1970
P-86132;2010
P-42208;2003
P-91408;2010
P-91524;1978
P-38187;1982
P-54495;2022
P-96873;1970
P-29001;1982
P-42226;2007
P-67053;1986
P-28249;1966
P-66860;1930
P-53655;1950
P-18230;2014
P-78876;2011
P-17048;2022
P-50641;2006
P-04888;1994
P-50044;1970
P-79836;2002
P-60828;1934
P-68833;2002
P-16245;2018
P-00083;2015
P-72819;2018
P-92838;1930
P-26542;2018
P-93627;1990
P-25443;2019
P-07282;1958
P-24424;2019
P-61821;1995
P-95570;1990
P-19591;2014
P-00234;1990
P-59571;2022
P-39234;1974
P-47182;2022
P-73082;1958
P-10014;2010
P-25946;2019
P-51514;1998
P-02430;1994
P-52647;1962
P-67414;2014
P-36278;2018
P-49556;1930
P-02400;1974
P-78546;1990
P-01729;2018
P-49497;1974
P-87653;1990
P-99616;1998
P-95127;2007
P-48934;1994
P-33146;1995
P-58878;2002
P-39550;2014
P-12707;2018
P-17986;2018
P-64668;2002
P-62939;2002
P-66635;2022
P-35460;2002
P-53341;1990
P-59682;1982
P-78387;1998
P-72682;1982
P-82601;2002
P-51960;2018
P-94440;2010
P-41427;1982
P-88732;2010
P-26065;2015
P-95667;1982
P-56615;1974
P-91329;2018
P-15848;2018
P-85128;2006
P-03307;1994
P-89133;1994
P-12946;2015
P-69034;2006
P-36151;1999
P-77882;1991
P-10268;2015
P-26303;2010
P-39664;2018
P-07203;1966
P-99704;1986
P-99498;1962
P-32610;1986
P-15153;1978
P-91529;1938
P-06222;2015
P-99636;1978
P-34878;2014
P-91900;1930
P-86324;1978
P-46575;1954
P-91945;1999
P-44627;2019
P-16260;2010
P-20127;2018
P-77277;2006
P-36022;1998
P-09349;1998
P-95259;2002
P-84762;1998
P-90430;2006
P-68937;1998
P-54299;1991
P-98982;2010
P-92891;2022
P-61670;2006
P-33594;1998
P-85532;2018
P-07639;1950
P-77515;1999
P-78296;2014
P-16713;1998
P-48111;1978
P-75728;2015
P-45752;1998
P-44601;1950
P-24251;1998
P-95856;1991
P-12472;1982
P-68604;1938
P-76270;1930
P-92650;2015
P-05007;2015
P-45538;2011
P-88386;2019
P-96784;1982
P-67187;1978
P-78973;1950
P-65845;1966
P-36583;1962
P-51334;1962
P-69284;2010
P-81392;2014
P-43423;2006
P-42824;1978
P-05443;1938
P-96824;1994
P-03284;1962
P-36227;1978
P-51933;2011
P-14414;1974
P-06835;1982
P-60032;2006
P-33083;1978
